# m_ttbar (GeV) 				 singlet 				 octet
378.3				1761.12				950.53
378.4				1762.71				952.086
378.5				1764.29				953.641
378.6				1765.88				955.193
378.7				1767.46				956.742
378.8				1769.04				958.29
378.9				1770.61				959.835
379				1772.18				961.378
379.1				1773.75				962.918
379.2				1775.32				964.457
379.3				1776.89				965.993
379.4				1778.45				967.527
379.5				1780.01				969.059
379.6				1781.57				970.588
379.7				1783.13				972.116
379.8				1784.68				973.641
379.9				1786.23				975.164
380				1787.78				976.685
